id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,ear_t,ear_f,ear_m,ear_agr,ear_ind,ear_sev
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,5.100000000000001,8.1,4.7,,4.600000000000001,5.300000000000001
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,4.100000000000001,1.9,5.300000000000001,2.8,4.800000000000001,7.5
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,4.5,2,5.800000000000001,2.8,4.7,8.5
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,10,3.7,10.5,,3.8,12.2
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,2.5,1.9,2.6,1.9,2.8,3.5
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,2.6,1.9,2.7,1.9,2.8,3.9
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,4.7,2,5.600000000000001,,3.9,4.9
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,4.2,1.9,5.4,3,4,7.7
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,4.3,1.8,5.4,3,3.9,7.100000000000001
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,4.5,.6000000000000001,5.4,,3.3,5.300000000000001
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,3.8,1.5,5.600000000000001,1.9,4.800000000000001,4.5
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,5.7,2.6,7.300000000000001,1.9,5.7,8
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,9.1,8.6,9.200000000000001,,7.9,10.1
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,4.600000000000001,2.7,5.300000000000001,.6000000000000001,4.2,6.600000000000001
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,5.7,3.9,6.2,1.9,5,7.800000000000001
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,9.700000000000001,17.3,8.9,6.2,9.300000000000001,10.9
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,3.2,2.2,3.4,2.5,3.1,11.6
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,3.3,2.2,3.5,2.9,3.1,8.9
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,4.5,2.4,4.600000000000001,15.3,3.3,5.300000000000001
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,3,2.1,3.5,3.4,3.1,3
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,3.1,2.4,3.5,3.4,3.2,3.2
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,3.6,4.600000000000001,3.4,,3.5,3.5
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,3.2,2,3.6,,2.8,5.600000000000001
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,3.4,2.4,3.7,,2.9,5.800000000000001
3_8_123_0,2011,Urban,3,India,8,Rajasthan,123,Rajsamand,5.800000000000001,8,5.300000000000001,,4.9,6.2
3_8_124_0,2011,Rural,3,India,8,Rajasthan,124,Dungarpur,2.5,2.1,2.8,,2.4,5.9
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,3.6,3,3.9,,2.4,10.8
3_8_124_0,2011,Urban,3,India,8,Rajasthan,124,Dungarpur,14.7,14,15.1,,3.3,15.6
3_8_125_0,2011,Rural,3,India,8,Rajasthan,125,Banswara,3.8,4.4,3.6,2.6,2.8,7.300000000000001
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,4.5,5.100000000000001,4.2,3.6,2.8,8.9
3_8_125_0,2011,Urban,3,India,8,Rajasthan,125,Banswara,14.1,23,12.5,7.800000000000001,,15
3_8_126_0,2011,Rural,3,India,8,Rajasthan,126,Chittaurgarh,3.3,1.6,3.9,2.3,3.1,5.2
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,5,1.6,5.9,2.3,4.9,6.600000000000001
3_8_126_0,2011,Urban,3,India,8,Rajasthan,126,Chittaurgarh,13.7,2,14.7,,17.4,9.600000000000001
3_8_127_0,2011,Rural,3,India,8,Rajasthan,127,Kota,2.7,1.1,2.7,2.1,3.6,5.300000000000001
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,5.7,6.600000000000001,5.600000000000001,2.1,4.4,12.4
3_8_127_0,2011,Urban,3,India,8,Rajasthan,127,Kota,7.800000000000001,6.7,8.1,,5,12.7
3_8_128_0,2011,Rural,3,India,8,Rajasthan,128,Baran,3.3,2.1,3.8,2.2,2.5,5.300000000000001
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,3.5,2.2,3.8,2.2,2.7,5.2
3_8_128_0,2011,Urban,3,India,8,Rajasthan,128,Baran,4.2,6,4.100000000000001,,3.2,4.9
3_8_129_0,2011,Rural,3,India,8,Rajasthan,129,Jhalawar,2.3,2.1,2.4,2.1,2.7,5.5
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,3.6,3,3.6,2.2,2.8,9.700000000000001
3_8_129_0,2011,Urban,3,India,8,Rajasthan,129,Jhalawar,8.700000000000001,10.7,8.6,2.5,3.5,11.6
3_8_130_0,2011,Rural,3,India,8,Rajasthan,130,Udaipur,2.7,1.8,2.9,,2.7,3.8
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,4.100000000000001,3.4,4.2,2.2,3.1,7.600000000000001
3_8_130_0,2011,Urban,3,India,8,Rajasthan,130,Udaipur,11.5,12.7,11.3,2.2,12.8,12.4
3_8_131_0,2011,Rural,3,India,8,Rajasthan,131,Pratapgarh,3.3,2.6,3.5,1.6,2.9,5.4
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,4.5,3.4,4.800000000000001,2.7,3.6,7.7
3_8_131_0,2011,Urban,3,India,8,Rajasthan,131,Pratapgarh,13.1,12.6,12.8,3.3,10.1,12.3
3_8_99_0,2011,Rural,3,India,8,Rajasthan,99,Ganganagar,4.100000000000001,1.9,5.2,4.2,4.100000000000001,4.100000000000001
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,4.600000000000001,2,5.800000000000001,4.2,4.2,5.300000000000001
3_8_99_0,2011,Urban,3,India,8,Rajasthan,99,Ganganagar,6,2.2,7.100000000000001,5.4,4.5,6.5
3_9_132_0,2011,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,3.2,2.4,3.3,4,3.2,3.4
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,3.8,2.5,4,4,3.5,4.9
3_9_132_0,2011,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,6.9,2.7,7.5,,6.4,7.2
3_9_133_0,2011,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,3.9,5.600000000000001,3.9,3.7,4.600000000000001,4
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,4.4,6.4,4.3,3.6,4.7,5.9
3_9_133_0,2011,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,7.7,10.1,7.5,2.7,5.4,12.5
3_9_134_0,2011,Rural,3,India,9,Uttar Pradesh,134,Bijnor,4.7,10.7,4.100000000000001,2.8,3.2,17.1
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,4.2,5.800000000000001,4,2.8,3,11.4
3_9_134_0,2011,Urban,3,India,9,Uttar Pradesh,134,Bijnor,2.2,1.7,2.7,,2.1,2.4
3_9_135_0,2011,Rural,3,India,9,Uttar Pradesh,135,Moradabad,3.9,1,3.9,2.8,3.6,6.5
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,4.3,1.1,4.3,2.8,4,6.100000000000001
3_9_135_0,2011,Urban,3,India,9,Uttar Pradesh,135,Moradabad,5.2,1.5,5.2,,5.100000000000001,5.7
3_9_136_0,2011,Rural,3,India,9,Uttar Pradesh,136,Rampur,2.3,2.2,2.3,2.4,3.2,3.9
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,2.4,2.2,2.4,2.7,3.1,3.9
3_9_136_0,2011,Urban,3,India,9,Uttar Pradesh,136,Rampur,3,,3,4.2,2.9,3.6
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,3.1,1.3,3.1,3.1,2.9,8.5
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,4.800000000000001,1.3,4.800000000000001,2.8,3.1,11.6
3_9_137_0,2011,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,7.2,,7.2,2.3,3.6,12.5
3_9_138_0,2011,Rural,3,India,9,Uttar Pradesh,138,Meerut,2.5,1.7,2.7,2.6,3.2,2.4
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,4.3,3.9,4.4,2.8,4.3,5.4
3_9_138_0,2011,Urban,3,India,9,Uttar Pradesh,138,Meerut,5.5,6.2,5.4,3.4,5.2,6.2
3_9_139_0,2011,Rural,3,India,9,Uttar Pradesh,139,Baghpat,7,,7,,5,11.1
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,7,8.5,7,6.100000000000001,5.4,10.5
3_9_139_0,2011,Urban,3,India,9,Uttar Pradesh,139,Baghpat,7.100000000000001,8.5,6.800000000000001,6.100000000000001,6.800000000000001,8.1
3_9_140_0,2011,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,4.5,2.2,4.9,2.9,5,5.7
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,12.1,8.5,12.7,3,8.9,17.4
3_9_140_0,2011,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,14.7,11.3,15.2,3.6,10.4,19
3_9_141_0,2011,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,4.4,1.8,5.2,,4.5,5.5
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,20.5,2.1,23.7,,20.9,20
3_9_141_0,2011,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,40.7,4.3,42.2,,40.3,42.5
3_9_142_0,2011,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,4.3,7.100000000000001,3.9,2.9,3.7,11.6
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,5.100000000000001,7.300000000000001,4.7,2.9,3.9,10.1
3_9_142_0,2011,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,6.9,7.9,6.7,3.2,4.600000000000001,9
3_9_143_0,2011,Rural,3,India,9,Uttar Pradesh,143,Aligarh,3.5,1.9,3.9,2.6,4.5,4.4
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,5.100000000000001,2.9,5.600000000000001,2.6,4.800000000000001,15.4
3_9_143_0,2011,Urban,3,India,9,Uttar Pradesh,143,Aligarh,8.200000000000001,8.5,8.200000000000001,3.2,5.2,16.6
3_9_144_0,2011,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,3.3,3.3,3.3,3,3.7,2.9
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,3.8,3.3,3.9,3.4,3.8,7.100000000000001
3_9_144_0,2011,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,5.600000000000001,,5.600000000000001,4.3,4,11.3
3_9_145_0,2011,Rural,3,India,9,Uttar Pradesh,145,Mathura,2.6,,2.6,2.1,2.8,3.5
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,5.600000000000001,13,5.100000000000001,2.1,3.5,9.9
3_9_145_0,2011,Urban,3,India,9,Uttar Pradesh,145,Mathura,9.5,13,8.9,,5.300000000000001,12.2
3_9_146_0,2011,Rural,3,India,9,Uttar Pradesh,146,Agra,2.9,.4,3.1,2.7,3.1,4
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,4.5,6.2,4.4,2.7,3.5,7.800000000000001
3_9_146_0,2011,Urban,3,India,9,Uttar Pradesh,146,Agra,5.4,12.3,5.100000000000001,,3.7,13
3_9_147_0,2011,Rural,3,India,9,Uttar Pradesh,147,Firozabad,2.7,1.1,2.7,2.9,2.8,3.7
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,3,2.1,3.1,2.9,3,4.9
3_9_147_0,2011,Urban,3,India,9,Uttar Pradesh,147,Firozabad,3.6,2.1,3.8,,3.3,5.9
3_9_148_0,2011,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,3.9,,3.9,2.4,3.3,7
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,3.7,1.6,3.8,2.4,3.5,5.5
3_9_148_0,2011,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,3.2,1.6,3.3,,4.100000000000001,2.1
3_9_149_0,2011,Rural,3,India,9,Uttar Pradesh,149,Budaun,3.6,,3.6,3.1,2.9,12.6
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,4.5,,4.5,3.1,3.3,10.9
3_9_149_0,2011,Urban,3,India,9,Uttar Pradesh,149,Budaun,8.4,,8.4,,4.7,10.1
3_9_150_0,2011,Rural,3,India,9,Uttar Pradesh,150,Bareilly,2.9,1.8,2.9,2.9,2.9,4.600000000000001
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,2.9,4.2,2.9,2.9,3.2,4
3_9_150_0,2011,Urban,3,India,9,Uttar Pradesh,150,Bareilly,3,4.4,2.8,1.1,3.6,3.8
3_9_151_0,2011,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,2,.9,2,2.3,3.1,1.7
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,2.7,.9,2.7,2.3,3.2,6.4
3_9_151_0,2011,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,5.2,,5.2,2.2,3.3,7.2
3_9_152_0,2011,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,2.3,.7000000000000001,2.5,2.6,2.8,2.2
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,2.6,1.7,2.7,2.6,2.7,3.3
3_9_152_0,2011,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,3.3,3.4,3.3,2.5,2.7,6.5
3_9_153_0,2011,Rural,3,India,9,Uttar Pradesh,153,Kheri,1.9,1.2,2,2.7,2.5,2.4
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,2.3,1.8,2.3,2.7,2.7,4.3
3_9_153_0,2011,Urban,3,India,9,Uttar Pradesh,153,Kheri,5.600000000000001,11.3,5.300000000000001,2.3,3.6,9
3_9_154_0,2011,Rural,3,India,9,Uttar Pradesh,154,Sitapur,2.5,2.1,2.5,2,2.5,4.600000000000001
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,2.7,2.1,2.8,2,2.7,4.600000000000001
3_9_154_0,2011,Urban,3,India,9,Uttar Pradesh,154,Sitapur,4,,4,,3.6,4.7
3_9_155_0,2011,Rural,3,India,9,Uttar Pradesh,155,Hardoi,2.2,2,2.2,2.7,2.9,2
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,2.1,1.7,2.1,2.6,2.8,2
3_9_155_0,2011,Urban,3,India,9,Uttar Pradesh,155,Hardoi,1.9,.5,2,2.1,2,2.3
3_9_156_0,2011,Rural,3,India,9,Uttar Pradesh,156,Unnao,1.4,1,1.5,1.7,2.5,3.5
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,2.2,2.1,2.2,1.7,2.4,6.800000000000001
3_9_156_0,2011,Urban,3,India,9,Uttar Pradesh,156,Unnao,4.100000000000001,7.2,3.8,.8,2.2,8.6
3_9_157_0,2011,Rural,3,India,9,Uttar Pradesh,157,Lucknow,2.6,.9,2.9,2.6,2.8,5
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,4.2,3.4,4.3,2.6,3.6,5.2
3_9_157_0,2011,Urban,3,India,9,Uttar Pradesh,157,Lucknow,4.7,4.5,4.800000000000001,,4.3,5.300000000000001
3_9_158_0,2011,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,2.3,.7000000000000001,2.5,2.4,3,3.3
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,2.7,1.7,2.8,2.4,3,6.100000000000001
3_9_158_0,2011,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,9.600000000000001,13.6,8.5,,3.9,15.5
3_9_159_0,2011,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,2.8,3.2,2.8,3.2,2.8,3.7
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,3.1,3,3.1,4.100000000000001,2.7,4.100000000000001
3_9_159_0,2011,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,3.6,2.9,3.7,5.4,2.4,4.7
3_9_160_0,2011,Rural,3,India,9,Uttar Pradesh,160,Kannauj,3.2,2.5,3.3,1.5,4.2,5.5
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,3.8,1.7,3.8,1.5,3.8,4.9
3_9_160_0,2011,Urban,3,India,9,Uttar Pradesh,160,Kannauj,4.600000000000001,.3,4.7,,2.2,4.600000000000001
3_9_161_0,2011,Rural,3,India,9,Uttar Pradesh,161,Etawah,2.4,1,2.5,2.5,3.6,4.7
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,2.6,.9,2.9,2.5,3.5,4.800000000000001
3_9_161_0,2011,Urban,3,India,9,Uttar Pradesh,161,Etawah,3.4,.9,5.2,2.1,3,4.9
3_9_162_0,2011,Rural,3,India,9,Uttar Pradesh,162,Auraiya,2.4,.7000000000000001,2.7,2.6,3.1,11.1
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,3.2,1.5,3.5,2.6,3.1,8.700000000000001
3_9_162_0,2011,Urban,3,India,9,Uttar Pradesh,162,Auraiya,7.7,4.2,8.9,,2.9,8.200000000000001
3_9_163_0,2011,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,4,6.7,4,2.6,4,4.7
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,3.9,6.100000000000001,3.9,2.6,3.8,4.7
3_9_163_0,2011,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,3.5,5.7,3,,2.6,4.800000000000001
3_9_164_0,2011,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,1.7,1.7,1.7,1.9,2.4,3.4
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,4.100000000000001,1.5,4.7,1.9,3.3,9.4
3_9_164_0,2011,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,5.4,.9,5.800000000000001,2.2,3.5,10.1
3_9_165_0,2011,Rural,3,India,9,Uttar Pradesh,165,Jalaun,5.2,.6000000000000001,5.2,2.6,3,16.9
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,4.800000000000001,.6000000000000001,4.800000000000001,2.6,3.3,9.300000000000001
3_9_165_0,2011,Urban,3,India,9,Uttar Pradesh,165,Jalaun,3.5,,3.5,,5.9,2.6
3_9_166_0,2011,Rural,3,India,9,Uttar Pradesh,166,Jhansi,3.2,1.5,3.4,2.2,2.8,10.8
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,5.600000000000001,4.600000000000001,5.7,2.1,5.600000000000001,9.300000000000001
3_9_166_0,2011,Urban,3,India,9,Uttar Pradesh,166,Jhansi,8.4,7.300000000000001,8.6,1.7,8.6,9
3_9_167_0,2011,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,2.2,2.1,2.2,2.1,2.2,
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,2.9,3.5,2.9,2.1,2.3,9.700000000000001
3_9_167_0,2011,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,7.5,19.1,6.800000000000001,,3.8,9.700000000000001
3_9_168_0,2011,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,3,2.6,3.1,2.3,2.3,7.600000000000001
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,3.5,2.8,3.6,2.3,2.3,8.4
3_9_168_0,2011,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,8,5.300000000000001,8.4,,2.5,9.700000000000001
3_9_169_0,2011,Rural,3,India,9,Uttar Pradesh,169,Mahoba,2.1,2.1,2.2,,2.4,4.3
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,2.6,2.1,2.8,,2.6,8.1
3_9_169_0,2011,Urban,3,India,9,Uttar Pradesh,169,Mahoba,3.8,,3.8,,2.9,8.4
3_9_170_0,2011,Rural,3,India,9,Uttar Pradesh,170,Banda,2.4,.8,2.5,3.1,3,1.4
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,3,.9,3.1,3.1,3,7.2
3_9_170_0,2011,Urban,3,India,9,Uttar Pradesh,170,Banda,7.600000000000001,1.2,8.5,,3.3,9.5
3_9_171_0,2011,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,2.8,4.2,2.7,2.7,2.7,15.6
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,2.8,4.4,2.8,2.7,2.8,9.5
3_9_171_0,2011,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,3.1,15.3,3.1,,3.4,3.1
3_9_172_0,2011,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,4.3,21.5,4.100000000000001,3.2,4,9.600000000000001
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,4.9,20.1,4.600000000000001,3.2,4,9.9
3_9_172_0,2011,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,8.800000000000001,17.1,8.5,,4.3,10.2
3_9_173_0,2011,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,3.2,1.2,3.2,1.8,2.7,7.100000000000001
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,3.4,3.9,3.4,1.8,2.7,6.4
3_9_173_0,2011,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,4.600000000000001,8.200000000000001,4.100000000000001,,2.9,5.4
3_9_174_0,2011,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,2.7,1.4,3.1,1.7,2.7,4
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,2.8,1.4,3.2,1.7,2.7,4.4
3_9_174_0,2011,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,5.100000000000001,5,5.100000000000001,1.1,3.4,8.6
3_9_175_0,2011,Rural,3,India,9,Uttar Pradesh,175,Allahabad,4.3,2.4,5,1.6,2.3,8.9
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,5.300000000000001,4.5,5.600000000000001,1.7,2.3,9.700000000000001
3_9_175_0,2011,Urban,3,India,9,Uttar Pradesh,175,Allahabad,8.300000000000001,10.7,7.300000000000001,2.2,2.2,10.8
3_9_176_0,2011,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,1.4,.9,1.6,1.5,2.5,2.9
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,1.8,.8,2.2,1.5,2.4,4.600000000000001
3_9_176_0,2011,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,4.9,.4,7.800000000000001,1.6,1.8,13.5
3_9_177_0,2011,Rural,3,India,9,Uttar Pradesh,177,Faizabad,8.6,1.1,9.700000000000001,2.1,2.7,12.9
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,8.200000000000001,2.2,8.9,2.1,3,12.2
3_9_177_0,2011,Urban,3,India,9,Uttar Pradesh,177,Faizabad,6.9,26,6.5,,3.6,10.1
3_9_178_0,2011,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,3.5,2.6,3.7,2.2,3.1,9.5
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,3.2,2.6,3.3,2.2,2.8,8.6
3_9_178_0,2011,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,2,,2,,2.1,2.3
3_9_179_0,2011,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,3.7,1.7,4.100000000000001,2.1,2.7,7.2
3_9_179_0,2011,Total,3,India,9,Uttar Pradesh,179,Sultanpur,4.100000000000001,2,4.600000000000001,2.1,3.7,7.4
3_9_179_0,2011,Urban,3,India,9,Uttar Pradesh,179,Sultanpur,14.7,8.300000000000001,16.1,,15.5,13.2
3_9_180_0,2011,Rural,3,India,9,Uttar Pradesh,180,Bahraich,2.6,4.800000000000001,2.6,2,2.8,5.4
3_9_180_0,2011,Total,3,India,9,Uttar Pradesh,180,Bahraich,2.9,10.8,2.8,2,2.9,5.300000000000001
3_9_180_0,2011,Urban,3,India,9,Uttar Pradesh,180,Bahraich,4.7,12.8,4.100000000000001,,3.9,5.300000000000001
3_9_181_0,2011,Rural,3,India,9,Uttar Pradesh,181,Shrawasti,2.7,2.7,2.7,2.2,3.1,4.600000000000001
3_9_181_0,2011,Total,3,India,9,Uttar Pradesh,181,Shrawasti,2.8,2.9,2.8,2.2,3.1,5.5
3_9_181_0,2011,Urban,3,India,9,Uttar Pradesh,181,Shrawasti,15.3,13.1,15.5,2.4,,17.2
3_9_182_0,2011,Rural,3,India,9,Uttar Pradesh,182,Balrampur,3,9.200000000000001,2.5,2.3,2.7,7.4
3_9_182_0,2011,Total,3,India,9,Uttar Pradesh,182,Balrampur,3.2,9.200000000000001,2.7,2.3,2.9,7.2
3_9_182_0,2011,Urban,3,India,9,Uttar Pradesh,182,Balrampur,6.600000000000001,,6.600000000000001,,9.600000000000001,6.300000000000001
3_9_183_0,2011,Rural,3,India,9,Uttar Pradesh,183,Gonda,2.8,,2.8,2.3,3.2,4.100000000000001
3_9_183_0,2011,Total,3,India,9,Uttar Pradesh,183,Gonda,4.5,10.6,4.5,2.3,5,7
3_9_183_0,2011,Urban,3,India,9,Uttar Pradesh,183,Gonda,13.7,10.6,13.8,,14.1,13.5
3_9_184_0,2011,Rural,3,India,9,Uttar Pradesh,184,Siddharthnagar,4.2,1.3,4.4,3,2.8,8.1
3_9_184_0,2011,Total,3,India,9,Uttar Pradesh,184,Siddharthnagar,4.3,1.7,4.600000000000001,3,2.8,8.1
3_9_184_0,2011,Urban,3,India,9,Uttar Pradesh,184,Siddharthnagar,5.5,2.7,6.600000000000001,,2.7,8.1
3_9_185_0,2011,Rural,3,India,9,Uttar Pradesh,185,Basti,2.6,1.4,3,2.4,3.1,10.1
3_9_185_0,2011,Total,3,India,9,Uttar Pradesh,185,Basti,2.8,1.9,3.1,2.4,3.1,9.600000000000001
3_9_185_0,2011,Urban,3,India,9,Uttar Pradesh,185,Basti,6.5,15,5,,4,8
3_9_186_0,2011,Rural,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,2.3,,2.3,4.7,2.4,2.9
3_9_186_0,2011,Total,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,2.3,,2.3,4.7,2.4,2.9
3_9_186_0,2011,Urban,3,India,9,Uttar Pradesh,186,Sant Kabir Nagar,2.6,,2.6,,2.8,2.5
3_9_187_0,2011,Rural,3,India,9,Uttar Pradesh,187,Mahrajganj,1.2,.8,1.4,1.3,3.1,2.5
