id,spatial_data_yr,geography,L0_code,L0_name,L1_code,L1_name,L2_code,L2_name,pc_exp,pov_nl,exp_sh_b40,pc_exp_r9010,pc_exp_gini,pc_exp_mld
3_8_104_0,2011,Urban,3,India,8,Rajasthan,104,Alwar,42.2,16.6,22.8,3.4,26,.119
3_8_105_0,2011,Rural,3,India,8,Rajasthan,105,Bharatpur,26.7,11,30.4,1.9,15,.036
3_8_105_0,2011,Total,3,India,8,Rajasthan,105,Bharatpur,27.6,13.6,29,2.1,18.1,.057
3_8_105_0,2011,Urban,3,India,8,Rajasthan,105,Bharatpur,34.1,33,21.7,4.600000000000001,34.9,.2
3_8_106_0,2011,Rural,3,India,8,Rajasthan,106,Dhaulpur,27.6,29.2,23.4,4.2,25.2,.106
3_8_106_0,2011,Total,3,India,8,Rajasthan,106,Dhaulpur,28.7,28,23.5,3.5,26.7,.118
3_8_106_0,2011,Urban,3,India,8,Rajasthan,106,Dhaulpur,35.2,21.2,22.8,3,32.5,.175
3_8_107_0,2011,Rural,3,India,8,Rajasthan,107,Karauli,27.1,8.1,28.7,2.2,19.4,.065
3_8_107_0,2011,Total,3,India,8,Rajasthan,107,Karauli,28.4,9.5,27.4,2.2,20.6,.072
3_8_107_0,2011,Urban,3,India,8,Rajasthan,107,Karauli,35.2,16.9,24.1,3.2,24.6,.094
3_8_108_0,2011,Rural,3,India,8,Rajasthan,108,Sawai Madhopur,33.3,6.600000000000001,26,2.7,23.9,.092
3_8_108_0,2011,Total,3,India,8,Rajasthan,108,Sawai Madhopur,32.9,9.800000000000001,25.6,2.8,24.3,.094
3_8_108_0,2011,Urban,3,India,8,Rajasthan,108,Sawai Madhopur,31,23.8,25.4,3.2,24.3,.093
3_8_109_0,2011,Rural,3,India,8,Rajasthan,109,Dausa,33.6,0,29.6,2.1,16.9,.045
3_8_109_0,2011,Total,3,India,8,Rajasthan,109,Dausa,34.8,.6000000000000001,28.4,2.1,18.1,.052
3_8_109_0,2011,Urban,3,India,8,Rajasthan,109,Dausa,46.7,6.5,27.6,3.6,24,.096
3_8_110_0,2011,Rural,3,India,8,Rajasthan,110,Jaipur,33.8,3.6,29.4,1.9,17,.049
3_8_110_0,2011,Total,3,India,8,Rajasthan,110,Jaipur,47.90000000000001,4.9,22.6,3.1,30,.147
3_8_110_0,2011,Urban,3,India,8,Rajasthan,110,Jaipur,58.5,5.9,20.8,4.4,33.4,.178
3_8_111_0,2011,Rural,3,India,8,Rajasthan,111,Sikar,36.8,0,27.1,2.5,22.3,.081
3_8_111_0,2011,Total,3,India,8,Rajasthan,111,Sikar,39.90000000000001,2,24.9,2.5,26.2,.121
3_8_111_0,2011,Urban,3,India,8,Rajasthan,111,Sikar,49.5,8.200000000000001,22.2,3.4,35.4,.226
3_8_112_0,2011,Rural,3,India,8,Rajasthan,112,Nagaur,30.7,13.1,28.5,2.3,17.9,.05
3_8_112_0,2011,Total,3,India,8,Rajasthan,112,Nagaur,31.1,14.5,27.9,2.3,19,.057
3_8_112_0,2011,Urban,3,India,8,Rajasthan,112,Nagaur,34,24.8,24.4,3.5,26,.108
3_8_113_0,2011,Rural,3,India,8,Rajasthan,113,Jodhpur,31.8,9.300000000000001,27.6,2,22.1,.094
3_8_113_0,2011,Total,3,India,8,Rajasthan,113,Jodhpur,35.1,7.7,26.3,2.3,22.5,.09
3_8_113_0,2011,Urban,3,India,8,Rajasthan,113,Jodhpur,39.7,5.4,26.8,2.6,22.2,.08
3_8_114_0,2011,Rural,3,India,8,Rajasthan,114,Jaisalmer,28.7,20.8,28.3,2.2,19.1,.057
3_8_114_0,2011,Total,3,India,8,Rajasthan,114,Jaisalmer,30.1,18.3,27,2.4,19.9,.065
3_8_114_0,2011,Urban,3,India,8,Rajasthan,114,Jaisalmer,36.6,6.300000000000001,28.3,2.1,22,.093
3_8_115_0,2011,Rural,3,India,8,Rajasthan,115,Barmer,30.6,15.7,25.9,2.5,21,.073
3_8_115_0,2011,Total,3,India,8,Rajasthan,115,Barmer,31.6,15.6,25.4,2.5,22,.08
3_8_115_0,2011,Urban,3,India,8,Rajasthan,115,Barmer,43.7,13.9,22.3,3.3,28.3,.129
3_8_116_0,2011,Rural,3,India,8,Rajasthan,116,Jalor,34.7,15.7,23.4,2.9,26.6,.128
3_8_116_0,2011,Total,3,India,8,Rajasthan,116,Jalor,35.4,15,24.3,2.7,26.6,.126
3_8_116_0,2011,Urban,3,India,8,Rajasthan,116,Jalor,44.1,6.5,26.1,3.5,25,.105
3_8_117_0,2011,Rural,3,India,8,Rajasthan,117,Sirohi,19.1,66.5,23.5,3,28.9,.137
3_8_117_0,2011,Total,3,India,8,Rajasthan,117,Sirohi,21.5,62.8,20.8,3,33.4,.187
3_8_117_0,2011,Urban,3,India,8,Rajasthan,117,Sirohi,49.8,19.7,18.4,5.7,44.3,.33
3_8_118_0,2011,Rural,3,India,8,Rajasthan,118,Pali,33.7,16.7,25.8,2.7,23.6,.088
3_8_118_0,2011,Total,3,India,8,Rajasthan,118,Pali,35.1,15,25.6,3,23,.083
3_8_118_0,2011,Urban,3,India,8,Rajasthan,118,Pali,40.40000000000001,8.5,28.5,2.3,19.8,.065
3_8_119_0,2011,Rural,3,India,8,Rajasthan,119,Ajmer,34,5.600000000000001,28.3,2.3,19.2,.066
3_8_119_0,2011,Total,3,India,8,Rajasthan,119,Ajmer,38,6.600000000000001,25.8,2.6,24.2,.101
3_8_119_0,2011,Urban,3,India,8,Rajasthan,119,Ajmer,45.40000000000001,8.4,22.6,3.2,30.6,.153
3_8_120_0,2011,Rural,3,India,8,Rajasthan,120,Tonk,29.7,23.1,25.8,3,23.4,.086
3_8_120_0,2011,Total,3,India,8,Rajasthan,120,Tonk,33.1,19.3,24.6,3.3,24.6,.095
3_8_120_0,2011,Urban,3,India,8,Rajasthan,120,Tonk,48.90000000000001,1.3,27.2,2.5,19.7,.066
3_8_121_0,2011,Rural,3,India,8,Rajasthan,121,Bundi,27.2,18.6,30.1,2,16.6,.048
3_8_121_0,2011,Total,3,India,8,Rajasthan,121,Bundi,28.6,17.2,28.8,2,17.8,.054
3_8_121_0,2011,Urban,3,India,8,Rajasthan,121,Bundi,37.9,7.600000000000001,28.6,2.5,21,.073
3_8_122_0,2011,Rural,3,India,8,Rajasthan,122,Bhilwara,31.4,3.8,29.2,2.2,18.1,.053
3_8_122_0,2011,Total,3,India,8,Rajasthan,122,Bhilwara,34.5,4.9,26.7,2.5,21.7,.076
3_8_122_0,2011,Urban,3,India,8,Rajasthan,122,Bhilwara,48.90000000000001,10.1,22.7,3.8,28.3,.131
3_8_123_0,2011,Rural,3,India,8,Rajasthan,123,Rajsamand,27.3,23.6,27.4,2.9,20.5,.067
3_8_123_0,2011,Total,3,India,8,Rajasthan,123,Rajsamand,29.1,22.6,25.9,3.2,22.1,.077
3_8_123_0,2011,Urban,3,India,8,Rajasthan,123,Rajsamand,41.8,16,23.8,3,24.9,.104
3_8_124_0,2011,Rural,3,India,8,Rajasthan,124,Dungarpur,19.8,66,28.3,2.3,20.2,.071
3_8_124_0,2011,Total,3,India,8,Rajasthan,124,Dungarpur,22.6,60.2,25.2,2.8,25.5,.108
3_8_124_0,2011,Urban,3,India,8,Rajasthan,124,Dungarpur,51.40000000000001,0,26.8,2.6,21.7,.074
3_8_125_0,2011,Rural,3,India,8,Rajasthan,125,Banswara,27.9,23.7,26.2,2.5,23.4,.095
3_8_125_0,2011,Total,3,India,8,Rajasthan,125,Banswara,29.6,22.3,25.2,3,24.9,.107
3_8_125_0,2011,Urban,3,India,8,Rajasthan,125,Banswara,56.1,0,26.9,2.5,23,.086
3_8_126_0,2011,Rural,3,India,8,Rajasthan,126,Chittaurgarh,27.4,30,24.3,3.8,25.4,.103
3_8_126_0,2011,Total,3,India,8,Rajasthan,126,Chittaurgarh,32,27.7,21.5,4.2,30.5,.148
3_8_126_0,2011,Urban,3,India,8,Rajasthan,126,Chittaurgarh,62.40000000000001,13,18.9,6.5,32.2,.18
3_8_127_0,2011,Rural,3,India,8,Rajasthan,127,Kota,31.2,5.2,30.2,2.1,15.9,.044
3_8_127_0,2011,Total,3,India,8,Rajasthan,127,Kota,39.3,17.1,22.1,3.7,30.3,.15
3_8_127_0,2011,Urban,3,India,8,Rajasthan,127,Kota,47.2,28.5,17.6,6,36.9,.228
3_8_128_0,2011,Rural,3,India,8,Rajasthan,128,Baran,32.1,11.5,26.8,2.3,23.5,.103
3_8_128_0,2011,Total,3,India,8,Rajasthan,128,Baran,31.8,13.2,26.5,2.8,23.7,.102
3_8_128_0,2011,Urban,3,India,8,Rajasthan,128,Baran,30.6,22.4,24.6,3.5,23.4,.09
3_8_129_0,2011,Rural,3,India,8,Rajasthan,129,Jhalawar,28.1,17.6,27.7,2.3,20.1,.085
3_8_129_0,2011,Total,3,India,8,Rajasthan,129,Jhalawar,28.4,21.1,27.7,2.2,20.2,.08
3_8_129_0,2011,Urban,3,India,8,Rajasthan,129,Jhalawar,29.8,34.9,27.7,2.3,19.7,.061
3_8_130_0,2011,Rural,3,India,8,Rajasthan,130,Udaipur,22.7,50,24.5,3.2,25.1,.098
3_8_130_0,2011,Total,3,India,8,Rajasthan,130,Udaipur,28,44.5,20.7,3.9,32.6,.168
3_8_130_0,2011,Urban,3,India,8,Rajasthan,130,Udaipur,67.3,3.6,21.2,4.2,28.3,.136
3_8_131_0,2011,Rural,3,India,8,Rajasthan,131,Pratapgarh,26,34.5,25,3.2,24.7,.099
3_8_131_0,2011,Total,3,India,8,Rajasthan,131,Pratapgarh,29.8,31.5,22.4,3.7,29.4,.141
3_8_131_0,2011,Urban,3,India,8,Rajasthan,131,Pratapgarh,62,5.5,22.3,4.4,27.8,.134
3_8_99_0,2011,Rural,3,India,8,Rajasthan,99,Ganganagar,36.2,9.200000000000001,25.9,2.6,21.8,.075
3_8_99_0,2011,Total,3,India,8,Rajasthan,99,Ganganagar,38.40000000000001,9.600000000000001,24.4,3.1,24,.091
3_8_99_0,2011,Urban,3,India,8,Rajasthan,99,Ganganagar,46.2,11,21.4,3.6,29.6,.139
3_9_132_0,2011,Rural,3,India,9,Uttar Pradesh,132,Saharanpur,30.4,11.5,24.9,3.4,24.6,.097
3_9_132_0,2011,Total,3,India,9,Uttar Pradesh,132,Saharanpur,32.8,13.6,23,3.5,27.8,.127
3_9_132_0,2011,Urban,3,India,9,Uttar Pradesh,132,Saharanpur,45.40000000000001,24.7,17.2,4.2,40.2,.267
3_9_133_0,2011,Rural,3,India,9,Uttar Pradesh,133,Muzaffarnagar,29.3,8,26.9,2.4,22.7,.086
3_9_133_0,2011,Total,3,India,9,Uttar Pradesh,133,Muzaffarnagar,31.7,10.2,24.7,3,25.5,.106
3_9_133_0,2011,Urban,3,India,9,Uttar Pradesh,133,Muzaffarnagar,44.1,21.2,18.2,4.100000000000001,33.7,.19
3_9_134_0,2011,Rural,3,India,9,Uttar Pradesh,134,Bijnor,22.9,18.7,28.1,2.6,22.3,.089
3_9_134_0,2011,Total,3,India,9,Uttar Pradesh,134,Bijnor,24.5,20.5,25.9,2.7,24.6,.106
3_9_134_0,2011,Urban,3,India,9,Uttar Pradesh,134,Bijnor,30.1,26.7,23.3,3.2,31.4,.165
3_9_135_0,2011,Rural,3,India,9,Uttar Pradesh,135,Moradabad,23.2,14.9,28.5,2.3,20.3,.072
3_9_135_0,2011,Total,3,India,9,Uttar Pradesh,135,Moradabad,24.8,18.2,27.1,2.5,21.5,.077
3_9_135_0,2011,Urban,3,India,9,Uttar Pradesh,135,Moradabad,29.2,27.1,25.4,3.2,23.9,.09
3_9_136_0,2011,Rural,3,India,9,Uttar Pradesh,136,Rampur,23.4,27.1,26.9,2.7,21.3,.071
3_9_136_0,2011,Total,3,India,9,Uttar Pradesh,136,Rampur,22.9,36,27.6,2.7,21.5,.072
3_9_136_0,2011,Urban,3,India,9,Uttar Pradesh,136,Rampur,21.2,65.5,31.9,2.1,15.9,.042
3_9_137_0,2011,Rural,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,21.7,29.7,28.4,2.5,21.3,.074
3_9_137_0,2011,Total,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,26.2,27.7,23.9,3.1,27.8,.128
3_9_137_0,2011,Urban,3,India,9,Uttar Pradesh,137,Jyotiba Phule Nagar,45.2,19.5,18.7,4.100000000000001,37.8,.229
3_9_138_0,2011,Rural,3,India,9,Uttar Pradesh,138,Meerut,42,.2,23,3.2,26,.108
3_9_138_0,2011,Total,3,India,9,Uttar Pradesh,138,Meerut,47.3,2.9,21.6,3.9,30.8,.15
3_9_138_0,2011,Urban,3,India,9,Uttar Pradesh,138,Meerut,51.40000000000001,4.9,20.7,4.5,33.9,.182
3_9_139_0,2011,Rural,3,India,9,Uttar Pradesh,139,Baghpat,40.40000000000001,19.4,28.1,4,19.7,.107
3_9_139_0,2011,Total,3,India,9,Uttar Pradesh,139,Baghpat,42.1,16.2,28,3.7,21.3,.103
3_9_139_0,2011,Urban,3,India,9,Uttar Pradesh,139,Baghpat,49.1,3.1,26.4,2.8,23.3,.09
3_9_140_0,2011,Rural,3,India,9,Uttar Pradesh,140,Ghaziabad,31.1,8.200000000000001,26.2,3.3,21.9,.076
3_9_140_0,2011,Total,3,India,9,Uttar Pradesh,140,Ghaziabad,62,4.4,16,6,42,.29
3_9_140_0,2011,Urban,3,India,9,Uttar Pradesh,140,Ghaziabad,89.60000000000001,1,15.8,6,43.5,.318
3_9_141_0,2011,Rural,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,33.1,1.9,26.6,2.4,19.2,.061
3_9_141_0,2011,Total,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,73.2,1.9,14.5,8,42.40000000000001,.311
3_9_141_0,2011,Urban,3,India,9,Uttar Pradesh,141,Gautam Buddha Nagar,138.3,1.8,22.7,8.6,27,.235
3_9_142_0,2011,Rural,3,India,9,Uttar Pradesh,142,Bulandshahr,26.7,11.6,27.3,2.2,19.7,.062
3_9_142_0,2011,Total,3,India,9,Uttar Pradesh,142,Bulandshahr,29.6,11.6,25.5,2.4,23.9,.095
3_9_142_0,2011,Urban,3,India,9,Uttar Pradesh,142,Bulandshahr,38.6,11.6,21.6,5.4,33.5,.184
3_9_143_0,2011,Rural,3,India,9,Uttar Pradesh,143,Aligarh,24.3,20.3,26.7,3,21.9,.076
3_9_143_0,2011,Total,3,India,9,Uttar Pradesh,143,Aligarh,28.3,19.7,22.9,3.2,25.6,.105
3_9_143_0,2011,Urban,3,India,9,Uttar Pradesh,143,Aligarh,43,17.7,20.3,3.9,30.1,.158
3_9_144_0,2011,Rural,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,33.1,1.3,27.9,2.4,22.8,.096
3_9_144_0,2011,Total,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,32.1,7.300000000000001,27.5,2.8,24.2,.103
3_9_144_0,2011,Urban,3,India,9,Uttar Pradesh,144,Mahamaya Nagar,28.6,26.3,27.3,3.5,22.4,.081
3_9_145_0,2011,Rural,3,India,9,Uttar Pradesh,145,Mathura,23.8,24.1,26.9,3,22.2,.082
3_9_145_0,2011,Total,3,India,9,Uttar Pradesh,145,Mathura,25.8,24.7,26,3,23.8,.094
3_9_145_0,2011,Urban,3,India,9,Uttar Pradesh,145,Mathura,31,26.3,24,3,27.2,.121
3_9_146_0,2011,Rural,3,India,9,Uttar Pradesh,146,Agra,22.8,23.1,28.3,2.4,19.7,.063
3_9_146_0,2011,Total,3,India,9,Uttar Pradesh,146,Agra,29.4,25.6,22.5,3.1,31.9,.172
3_9_146_0,2011,Urban,3,India,9,Uttar Pradesh,146,Agra,36.7,28.4,19.2,4.9,40.7,.274
3_9_147_0,2011,Rural,3,India,9,Uttar Pradesh,147,Firozabad,21.7,32.6,25,4,24.4,.1
3_9_147_0,2011,Total,3,India,9,Uttar Pradesh,147,Firozabad,23.2,34.8,24.3,3.3,25.3,.105
3_9_147_0,2011,Urban,3,India,9,Uttar Pradesh,147,Firozabad,26.3,39.40000000000001,24.1,2.6,26.5,.116
3_9_148_0,2011,Rural,3,India,9,Uttar Pradesh,148,Mainpuri,17.9,54.90000000000001,31.6,1.9,15.2,.043
3_9_148_0,2011,Total,3,India,9,Uttar Pradesh,148,Mainpuri,18.4,53.40000000000001,30.4,1.9,16.1,.047
3_9_148_0,2011,Urban,3,India,9,Uttar Pradesh,148,Mainpuri,22,43.3,27.3,2.7,20.9,.075
3_9_149_0,2011,Rural,3,India,9,Uttar Pradesh,149,Budaun,21.8,31.3,27.6,2.3,20.6,.073
3_9_149_0,2011,Total,3,India,9,Uttar Pradesh,149,Budaun,22.6,30.4,27.2,2.2,20.5,.071
3_9_149_0,2011,Urban,3,India,9,Uttar Pradesh,149,Budaun,26.4,26.5,28.3,2.2,19.1,.064
3_9_150_0,2011,Rural,3,India,9,Uttar Pradesh,150,Bareilly,25,6.9,29.4,2.2,17.8,.051
3_9_150_0,2011,Total,3,India,9,Uttar Pradesh,150,Bareilly,26.3,10.4,28.8,2.1,19.4,.065
3_9_150_0,2011,Urban,3,India,9,Uttar Pradesh,150,Bareilly,28.1,15.5,28.8,2.1,20.9,.083
3_9_151_0,2011,Rural,3,India,9,Uttar Pradesh,151,Pilibhit,21.9,19.2,29.3,2.1,18.3,.054
3_9_151_0,2011,Total,3,India,9,Uttar Pradesh,151,Pilibhit,23.5,21.3,28.2,2.2,19.8,.062
3_9_151_0,2011,Urban,3,India,9,Uttar Pradesh,151,Pilibhit,30.4,30.3,25.1,3.1,23.7,.088
3_9_152_0,2011,Rural,3,India,9,Uttar Pradesh,152,Shahjahanpur,19.7,32.7,29.2,2.1,18.3,.053
3_9_152_0,2011,Total,3,India,9,Uttar Pradesh,152,Shahjahanpur,20.9,32.7,28.6,2.1,18.5,.055
3_9_152_0,2011,Urban,3,India,9,Uttar Pradesh,152,Shahjahanpur,25.2,33,29.2,1.9,18.9,.064
3_9_153_0,2011,Rural,3,India,9,Uttar Pradesh,153,Kheri,20,40,23.2,3.1,27.3,.124
3_9_153_0,2011,Total,3,India,9,Uttar Pradesh,153,Kheri,19.9,44.40000000000001,23.7,3.3,27.3,.123
3_9_153_0,2011,Urban,3,India,9,Uttar Pradesh,153,Kheri,19.1,73.10000000000001,26.1,3.3,23.6,.09
3_9_154_0,2011,Rural,3,India,9,Uttar Pradesh,154,Sitapur,21.5,41.2,24.8,2.9,25,.102
3_9_154_0,2011,Total,3,India,9,Uttar Pradesh,154,Sitapur,22.5,43,23.8,3.2,27.1,.118
3_9_154_0,2011,Urban,3,India,9,Uttar Pradesh,154,Sitapur,30,56.8,18.3,4.600000000000001,37.7,.232
3_9_155_0,2011,Rural,3,India,9,Uttar Pradesh,155,Hardoi,20.7,33.6,26.6,2.4,21.1,.074
3_9_155_0,2011,Total,3,India,9,Uttar Pradesh,155,Hardoi,20.9,36.5,26.8,2.4,21.3,.074
3_9_155_0,2011,Urban,3,India,9,Uttar Pradesh,155,Hardoi,22.4,62.8,29.1,2.2,20.5,.071
3_9_156_0,2011,Rural,3,India,9,Uttar Pradesh,156,Unnao,18.4,63.3,26.8,3,23.9,.093
3_9_156_0,2011,Total,3,India,9,Uttar Pradesh,156,Unnao,19.7,59.1,25.2,3,24.5,.096
3_9_156_0,2011,Urban,3,India,9,Uttar Pradesh,156,Unnao,27.3,33.2,25.1,2.9,25.2,.1
3_9_157_0,2011,Rural,3,India,9,Uttar Pradesh,157,Lucknow,24.2,36.4,23.5,3.3,27.2,.119
3_9_157_0,2011,Total,3,India,9,Uttar Pradesh,157,Lucknow,42.1,26.1,16.8,4.600000000000001,42.2,.289
3_9_157_0,2011,Urban,3,India,9,Uttar Pradesh,157,Lucknow,49.7,21.7,16.4,5.2,44.8,.324
3_9_158_0,2011,Rural,3,India,9,Uttar Pradesh,158,Rae Bareli,19.9,45.40000000000001,27.2,2.3,20.9,.071
3_9_158_0,2011,Total,3,India,9,Uttar Pradesh,158,Rae Bareli,21.6,45.1,25.4,2.7,23.6,.092
3_9_158_0,2011,Urban,3,India,9,Uttar Pradesh,158,Rae Bareli,37.3,42.3,19.9,3.2,34.1,.197
3_9_159_0,2011,Rural,3,India,9,Uttar Pradesh,159,Farrukhabad,24.6,25.6,26.3,2.7,23.4,.088
3_9_159_0,2011,Total,3,India,9,Uttar Pradesh,159,Farrukhabad,24.6,29.3,26.7,2.7,23,.085
3_9_159_0,2011,Urban,3,India,9,Uttar Pradesh,159,Farrukhabad,24.6,43.3,28.7,2.2,18.9,.056
3_9_160_0,2011,Rural,3,India,9,Uttar Pradesh,160,Kannauj,20.8,42.90000000000001,27.5,2.5,20.7,.068
3_9_160_0,2011,Total,3,India,9,Uttar Pradesh,160,Kannauj,21,44.6,27.1,2.5,21.4,.072
3_9_160_0,2011,Urban,3,India,9,Uttar Pradesh,160,Kannauj,22,53.1,25.9,2.9,23,.082
3_9_161_0,2011,Rural,3,India,9,Uttar Pradesh,161,Etawah,22.4,12.2,30.1,2.2,17,.053
3_9_161_0,2011,Total,3,India,9,Uttar Pradesh,161,Etawah,22.8,24.4,28.6,2.4,20.5,.071
3_9_161_0,2011,Urban,3,India,9,Uttar Pradesh,161,Etawah,24,56.5,24.5,2.9,26.5,.112
3_9_162_0,2011,Rural,3,India,9,Uttar Pradesh,162,Auraiya,23.3,22.2,28.6,2.2,20.3,.07
3_9_162_0,2011,Total,3,India,9,Uttar Pradesh,162,Auraiya,24.2,22.3,27.3,2.4,21.2,.075
3_9_162_0,2011,Urban,3,India,9,Uttar Pradesh,162,Auraiya,30,22.7,23.8,4,24.4,.102
3_9_163_0,2011,Rural,3,India,9,Uttar Pradesh,163,Kanpur Dehat,23.6,18.1,28,2.8,20.7,.074
3_9_163_0,2011,Total,3,India,9,Uttar Pradesh,163,Kanpur Dehat,24.4,18,27.3,2.8,21.1,.076
3_9_163_0,2011,Urban,3,India,9,Uttar Pradesh,163,Kanpur Dehat,32.1,17.7,24.5,2.8,23.7,.09
3_9_164_0,2011,Rural,3,India,9,Uttar Pradesh,164,Kanpur Nagar,24.4,11.4,27.9,2.3,21.9,.082
3_9_164_0,2011,Total,3,India,9,Uttar Pradesh,164,Kanpur Nagar,34.8,11.7,21.2,3.5,31.1,.155
3_9_164_0,2011,Urban,3,India,9,Uttar Pradesh,164,Kanpur Nagar,41.90000000000001,12,20.6,3.7,34,.183
3_9_165_0,2011,Rural,3,India,9,Uttar Pradesh,165,Jalaun,21.3,27.7,26.7,2.2,21.9,.08
3_9_165_0,2011,Total,3,India,9,Uttar Pradesh,165,Jalaun,24.4,24.3,24.6,2.8,24.3,.095
3_9_165_0,2011,Urban,3,India,9,Uttar Pradesh,165,Jalaun,35.5,12.1,23.4,3.5,26.5,.11
3_9_166_0,2011,Rural,3,India,9,Uttar Pradesh,166,Jhansi,22.9,15.6,29.8,2.1,16.6,.044
3_9_166_0,2011,Total,3,India,9,Uttar Pradesh,166,Jhansi,33.8,16.3,21,3,34,.199
3_9_166_0,2011,Urban,3,India,9,Uttar Pradesh,166,Jhansi,53.7,17.7,15.6,8.300000000000001,45.6,.341
3_9_167_0,2011,Rural,3,India,9,Uttar Pradesh,167,Lalitpur,22.7,15.6,33.8,1.9,11.9,.025
3_9_167_0,2011,Total,3,India,9,Uttar Pradesh,167,Lalitpur,24.3,13.9,31.6,1.8,13.8,.033
3_9_167_0,2011,Urban,3,India,9,Uttar Pradesh,167,Lalitpur,34.7,3,29.1,2.7,20.2,.066
3_9_168_0,2011,Rural,3,India,9,Uttar Pradesh,168,Hamirpur,23.1,18.2,29.7,2.3,16.8,.05
3_9_168_0,2011,Total,3,India,9,Uttar Pradesh,168,Hamirpur,24.8,22.1,26.8,2.6,20.3,.073
3_9_168_0,2011,Urban,3,India,9,Uttar Pradesh,168,Hamirpur,30.8,36,21.6,3.7,29.1,.152
3_9_169_0,2011,Rural,3,India,9,Uttar Pradesh,169,Mahoba,20.9,40.90000000000001,26.3,2.7,21.7,.076
3_9_169_0,2011,Total,3,India,9,Uttar Pradesh,169,Mahoba,22.1,38.8,25.8,2.7,22,.078
3_9_169_0,2011,Urban,3,India,9,Uttar Pradesh,169,Mahoba,25.3,33.5,26.7,2.9,22.4,.08
3_9_170_0,2011,Rural,3,India,9,Uttar Pradesh,170,Banda,16.6,51.8,27.7,2.1,19.6,.065
3_9_170_0,2011,Total,3,India,9,Uttar Pradesh,170,Banda,17.8,51.2,27.7,2.1,19.8,.065
3_9_170_0,2011,Urban,3,India,9,Uttar Pradesh,170,Banda,24,48.2,30.1,2.1,18.2,.056
3_9_171_0,2011,Rural,3,India,9,Uttar Pradesh,171,Chitrakoot,18,40.40000000000001,21.8,3.1,28.4,.143
3_9_171_0,2011,Total,3,India,9,Uttar Pradesh,171,Chitrakoot,17.8,45.1,22.6,3.1,28,.135
3_9_171_0,2011,Urban,3,India,9,Uttar Pradesh,171,Chitrakoot,16.9,75,30,2.4,19.5,.062
3_9_172_0,2011,Rural,3,India,9,Uttar Pradesh,172,Fatehpur,16.6,63.40000000000001,28.9,2.5,18.3,.054
3_9_172_0,2011,Total,3,India,9,Uttar Pradesh,172,Fatehpur,17.5,62.3,27.9,2.5,19.7,.063
3_9_172_0,2011,Urban,3,India,9,Uttar Pradesh,172,Fatehpur,26,50.40000000000001,23,3.2,28.8,.133
3_9_173_0,2011,Rural,3,India,9,Uttar Pradesh,173,Pratapgarh,18.6,47.7,27.3,2.4,21.1,.075
3_9_173_0,2011,Total,3,India,9,Uttar Pradesh,173,Pratapgarh,19.4,47.40000000000001,26.4,2.5,22.5,.084
3_9_173_0,2011,Urban,3,India,9,Uttar Pradesh,173,Pratapgarh,31.2,43.5,18.5,3.8,32.3,.176
3_9_174_0,2011,Rural,3,India,9,Uttar Pradesh,174,Kaushambi,17.3,55.8,25.7,2.7,23.8,.088
3_9_174_0,2011,Total,3,India,9,Uttar Pradesh,174,Kaushambi,17.4,57.1,25.7,2.7,23.8,.089
3_9_174_0,2011,Urban,3,India,9,Uttar Pradesh,174,Kaushambi,18.6,72.8,27.7,2.4,22.4,.091
3_9_175_0,2011,Rural,3,India,9,Uttar Pradesh,175,Allahabad,21.2,27.8,29.3,2.1,19.2,.064
3_9_175_0,2011,Total,3,India,9,Uttar Pradesh,175,Allahabad,32,27.2,19.5,3.3,37.8,.243
3_9_175_0,2011,Urban,3,India,9,Uttar Pradesh,175,Allahabad,73.60000000000001,25.1,10.9,10.5,47.7,.427
3_9_176_0,2011,Rural,3,India,9,Uttar Pradesh,176,Bara Banki,19.3,47.40000000000001,26.1,3.2,23.6,.092
3_9_176_0,2011,Total,3,India,9,Uttar Pradesh,176,Bara Banki,19.3,50.6,26.2,3.1,23.9,.093
3_9_176_0,2011,Urban,3,India,9,Uttar Pradesh,176,Bara Banki,19.5,80.60000000000001,29.3,1.9,21.5,.092
3_9_177_0,2011,Rural,3,India,9,Uttar Pradesh,177,Faizabad,29.5,38.1,18,4.5,44.8,.341
3_9_177_0,2011,Total,3,India,9,Uttar Pradesh,177,Faizabad,30.2,37.9,17.5,4.600000000000001,44.8,.338
3_9_177_0,2011,Urban,3,India,9,Uttar Pradesh,177,Faizabad,35,36.4,16.1,5.300000000000001,43.3,.315
3_9_178_0,2011,Rural,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,22.4,37.3,24.2,2.9,24.4,.098
3_9_178_0,2011,Total,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,21.8,43.8,24.7,3,25.4,.104
3_9_178_0,2011,Urban,3,India,9,Uttar Pradesh,178,Ambedkar Nagar,18.6,75.3,27.6,2.6,21.7,.077
3_9_179_0,2011,Rural,3,India,9,Uttar Pradesh,179,Sultanpur,28.1,26.4,22.5,2.9,31.1,.161
